0;500.0830358;579.8473559;483.4597042;265.9106639;299.257791;513.9906576;737.7853407;49.27646196;698.8994292;278.4684398;106.2696394;278.4684398;106.7310061;278.4684398;221.9439147;278.4684398;348.213962;480.1396463;633.8474525;192.796639;49.27646196;515.8117562;376.0112143;422.9859763;195.4326652;229.9417078;228.9290922;185.2201742;411.3363844;475.3728001;515.8117562;537.8422676;428.1651259;276.111677;224.5151575;278.4684398;656.4589216;633.8473426;278.4684398;332.3562125;316.4690688;87.7664418;428.1651259;296.6742673;418.8144345;598.8356812;822.9081939;260.6392955;238.1185064;27.44368745;145.8349644;130.8504816;506.3869866
500.0830358;0;977.2228526;167.4902992;723.1436198;738.1120414;15.07782273;1071.384259;482.1652006;225.0810494;758.25458;472.5689407;758.25458;504.1804926;758.25458;700.3670118;758.25458;270.5011519;23.43489842;154.5484064;391.130855;482.1652006;330.758817;824.3823579;802.5183181;579.1715772;715.0908114;717.5587488;612.2069334;340.3284419;113.8268675;330.758817;889.2990863;216.355308;729.1994584;674.2879968;758.25458;198.6183592;154.5483003;758.25458;314.4940628;789.43661;516.2840295;216.355308;783.4451972;913.0867713;1051.123419;1193.332634;754.6180289;726.7458899;485.4901686;598.469729;628.3381167;21.89875357
579.8473559;977.2228526;0;1025.015054;321.2558813;281.9272427;992.259623;200.3060163;627.4585689;1201.240156;341.6479072;535.5274368;341.6479072;507.6377419;341.6479072;378.8318279;341.6479072;915.6815794;953.8367371;1059.557004;772.1787828;627.4585689;785.7845178;221.0469131;174.7564068;412.1878656;567.5622069;555.1677566;398.979166;988.8505904;898.3528404;785.7845178;120.2398034;984.657639;309.539295;356.1599248;341.6479072;1168.350444;1059.556915;341.6479072;907.2803767;302.7467253;644.6357554;984.657639;350.2089297;355.4477207;169.4711347;244.6562024;396.2684075;554.9107302;607.1445127;434.2760519;482.8856049;992.2444004
483.4597042;167.4902992;1025.015054;0;737.9030324;762.02965;166.1428936;1144.399212;450.9523487;235.0176985;760.278153;492.3746568;760.278153;522.4197663;760.278153;702.6006631;760.278153;158.6263654;175.2575825;302.2360325;322.2424136;450.9523487;481.3492864;846.0478442;852.2889662;613.3719541;667.0997298;672.3106558;634.5777826;191.5462578;269.2466892;481.3492864;951.8139096;72.76011891;746.194565;690.9397703;760.278153;187.0504678;302.2359456;760.278153;198.8801728;796.4928439;470.3064346;72.76011891;780.0034864;900.7831513;1073.733452;1255.329566;743.6364701;680.9747994;461.8384081;609.9128517;613.6049901;149.1213857
265.9106639;723.1436198;321.2558813;737.9030324;0;45.16376531;738.0310946;498.182814;311.1045167;938.1685806;63.54023791;251.1817219;63.54023791;219.6421032;63.54023791;60.96265642;63.54023791;612.1070805;700.7811808;834.3448713;458.215427;311.1045167;625.5184895;110.1422286;191.8009526;155.840512;269.959986;258.3446307;112.2650703;677.1490358;668.2824313;625.5184895;306.4958244;688.4495957;12.18989053;48.90659601;63.54023791;899.5570024;834.3447686;63.54023791;598.1372845;71.91259212;324.0780117;688.4495957;96.82194405;220.5898197;335.968313;565.9080155;114.9835759;261.1457983;292.3855266;128.0246091;161.8752239;734.1342243
299.257791;738.1120414;281.9272427;762.02965;45.16376531;0;753.1126916;454.473938;346.1412526;956.230838;99.14725965;270.6045209;99.14725965;239.8661839;99.14725965;105.959258;99.14725965;641.5381399;715.3725877;843.1547821;492.042514;346.1412526;619.6294447;86.28621174;146.6372033;160.4733703;314.9623203;303.2849051;127.7832829;710.1291701;677.1514809;619.6294447;261.5734425;715.3865764;33.31830169;74.74351064;99.14725965;918.9787434;843.1546819;99.14725965;629.8433964;88.94863387;362.8916514;715.3865764;129.0106769;237.7816461;313.8022139;526.2965244;155.9578479;305.9224155;326.3315999;155.3864952;204.0802048;750.1774475
513.9906576;15.07782273;992.259623;166.1428936;738.0310946;753.1126916;0;1086.006621;495.4782273;210.2703743;772.934835;487.3820721;772.934835;518.9966371;772.934835;715.0204016;772.934835;277.2627644;38.42522762;146.9458604;402.150808;495.4782273;340.5321364;839.3795952;817.5603576;594.2150967;728.072156;730.6673796;627.1512867;343.8349315;124.4281805;340.5321364;904.1810711;219.1129033;744.1198677;689.1832395;772.934835;184.6772214;146.9457577;772.934835;321.4448585;804.2262282;529.0206876;219.1129033;798.0194415;927.5051992;1066.157325;1208.1668;768.9868334;739.8416166;499.1127133;613.2394474;642.4918521;17.17593979
737.7853407;1071.384259;200.3060163;1144.399212;498.182814;454.473938;1086.006621;0;786.9048173;1296.059845;529.9834106;673.8650791;529.9834106;650.3961687;529.9834106;558.6915926;529.9834106;1053.407329;1048.094065;1129.898576;925.0568671;786.9048173;828.3645527;410.9163913;315.3407372;550.9891603;758.3821463;746.0889276;552.5758988;1134.910304;978.7621821;828.3645527;200.1199728;1113.43939;486.0023541;523.6902164;529.9834106;1268.629769;1129.8985;529.9834106;1051.422287;493.6801415;811.6836459;1113.43939;543.0861507;555.6583291;342.4260931;143.3341956;587.3311312;746.6857364;765.1375302;593.6473787;658.3363498;1088.907823
49.27646196;482.1652006;627.4585689;450.9523487;311.1045167;346.1412526;495.4782273;786.9048173;0;672.4138135;318.4340309;145.3778203;318.4340309;152.0473643;318.4340309;263.6201885;318.4340309;309.0822923;463.4933615;621.9997259;147.5135674;0;529.9118821;420.8316498;471.9679401;244.1120067;234.2867994;235.8885673;234.3327751;366.6822058;468.5778983;529.9118821;587.0110468;392.020484;321.7200578;271.4856633;318.4340309;628.5688614;621.999615;318.4340309;289.7339573;357.6708121;51.17220833;392.020484;333.6993593;450.1301965;641.1527803;870.9488964;294.3132137;245.1274967;22.66458725;194.2267361;165.1503949;486.5093231
698.8994292;225.0810494;1201.240156;235.0176985;938.1685806;956.230838;210.2703743;1296.059845;672.4138135;0;968.5038499;687.0919759;968.5038499;718.5601096;968.5038499;910.3283742;968.5038499;393.5603003;248.4953969;219.4361017;553.658679;672.4138135;523.317927;1042.220189;1026.484089;799.1730729;896.4929562;900.9241583;829.0426618;413.7633165;322.8832646;523.317927;1114.34612;307.0842017;945.0410698;889.6650317;968.5038499;48.7397778;219.4361001;968.5038499;433.6903148;1001.940003;697.4782818;307.0842017;991.4227062;1117.426869;1269.993137;1418.413587;958.8014253;909.7949412;680.2215982;811.341235;829.6386256;209.0414846
278.4684398;758.25458;341.6479072;760.278153;63.54023791;99.14725965;772.934835;529.9834106;318.4340309;968.5038499;0;286.775759;0;255.4613504;0;58.17555368;0;626.3462815;736.4587436;876.063326;465.3237901;318.4340309;680.611828;120.6334506;238.2210171;209.3374706;228.4874025;216.2426679;160.4165673;684.0093574;710.5660504;680.611828;347.1565409;706.5441604;70.28856702;99.52462725;0;928.1633895;876.0632211;0;608.1585004;41.11376311;321.3326362;706.5441604;33.75442222;164.4576065;323.8578412;583.7411119;59.32960338;217.256108;302.725643;160.8418522;155.3131899;767.8578884
106.2696394;472.5689407;535.5274368;492.3746568;251.1817219;270.6045209;487.3820721;673.8650791;145.3778203;687.0919759;286.775759;0;286.775759;31.61765665;286.775759;229.5836642;286.775759;381.5772783;450.4523641;589.9137326;256.3667622;145.3778203;428.262925;355.8909753;366.4837262;124.2624442;315.1277909;311.1482751;142.8215567;461.0532095;425.044768;428.262925;474.7657703;449.2077237;257.9525325;202.5802694;286.775759;648.9453869;589.9136268;286.775759;377.5770464;316.8970489;192.3407114;449.2077237;313.8549847;446.2334428;584.0511308;772.1337429;291.0157413;319.756442;124.2550587;126.1334696;179.8645071;483.1260808
278.4684398;758.25458;341.6479072;760.278153;63.54023791;99.14725965;772.934835;529.9834106;318.4340309;968.5038499;0;286.775759;0;255.4613504;0;58.17555368;0;626.3462815;736.4587436;876.063326;465.3237901;318.4340309;680.611828;120.6334506;238.2210171;209.3374706;228.4874025;216.2426679;160.4165673;684.0093574;710.5660504;680.611828;347.1565409;706.5441604;70.28856702;99.52462725;0;928.1633895;876.0632211;0;608.1585004;41.11376311;321.3326362;706.5441604;33.75442222;164.4576065;323.8578412;583.7411119;59.32960338;217.256108;302.725643;160.8418522;155.3131899;767.8578884
